#单点定位程序结果文件
#年 ,月,日,时,分,秒,           X(m)        sigmaX(m)         Y(m)        sigmaY(m)        Z(m)         sigmaZ(m)     PDOP  卫星数
2013, 4,22, 0,48,30.000,  -2831728.765,  2.4452751590,   4675675.918,  2.4452751590,   3275369.771,  2.4452751590    2.698  7
2013, 4,22, 0,49, 0.000,  -2831726.628,  2.4421104173,   4675672.788,  2.4421104173,   3275367.447,  2.4421104173    2.696  7
2013, 4,22, 0,49,30.000,  -2831727.564,  2.4389527453,   4675673.620,  2.4389527453,   3275367.424,  2.4389527453    2.694  7
2013, 4,22, 0,50, 0.000,  -2831725.757,  2.4358025147,   4675673.599,  2.4358025147,   3275365.640,  2.4358025147    2.692  7
2013, 4,22, 0,50,30.000,  -2831726.305,  2.4326597623,   4675673.869,  2.4326597623,   3275365.433,  2.4326597623    2.689  7
2013, 4,22, 0,51, 0.000,  -2831727.004,  2.4295248993,   4675674.351,  2.4295248993,   3275366.767,  2.4295248993    2.686  7
2013, 4,22, 0,51,30.000,  -2831727.519,  2.4263980058,   4675674.573,  2.4263980058,   3275367.082,  2.4263980058    2.684  7
2013, 4,22, 0,52, 0.000,  -2831727.386,  2.4232794165,   4675674.807,  2.4232794165,   3275367.343,  2.4232794165    2.681  7
2013, 4,22, 0,52,30.000,  -2831726.385,  2.4201693219,   4675675.113,  2.4201693219,   3275366.594,  2.4201693219    2.678  7
2013, 4,22, 0,53, 0.000,  -2831725.905,  2.4170679080,   4675674.564,  2.4170679080,   3275366.364,  2.4170679080    2.674  7
2013, 4,22, 0,53,30.000,  -2831726.152,  2.4139754236,   4675674.211,  2.4139754236,   3275366.876,  2.4139754236    2.671  7
2013, 4,22, 0,54, 0.000,  -2831726.573,  2.4108920874,   4675675.381,  2.4108920874,   3275367.150,  2.4108920874    2.668  7
2013, 4,22, 0,54,30.000,  -2831725.634,  2.4078181013,   4675675.326,  2.4078181013,   3275365.417,  2.4078181013    2.664  7
2013, 4,22, 0,55, 0.000,  -2831726.780,  2.4047536192,   4675675.134,  2.4047536192,   3275365.009,  2.4047536192    2.660  7
2013, 4,22, 0,55,30.000,  -2831726.100,  2.4016992150,   4675675.339,  2.4016992150,   3275365.564,  2.4016992150    2.657  7
2013, 4,22, 0,56, 0.000,  -2831726.177,  2.3986549256,   4675675.732,  2.3986549256,   3275368.040,  2.3986549256    2.653  7
